Brooklyn Rolling Sales File.  All Sales From  September 2016 - August 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 09/11/17  Coop Sales File as of 09/08/17.,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 5/19/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6527,51, ,D4,"1075 OCEAN PARKWAY, 3E", ,11230,0,0,0, -   , -   ,1953,2,D4," 250,000 ",12/21/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6527,51, ,D4,"1075 OCEAN PARKWAY, 5D", ,11230,0,0,0, -   , -   ,1953,2,D4," 250,000 ",4/28/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6527,51, ,D4,"1075 OCEAN PARKWAY, 6E", ,11230,0,0,0, -   , -   ,1953,2,D4," 250,000 ",8/29/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,57, ,D4,"1171 OCEAN PARKWAY, 1E", ,11230,0,0,0, -   , -   ,1940,2,D4," 325,000 ",11/1/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,57, ,D4,"1171 OCEAN PARKWAY, 5C", ,11230,0,0,0, -   , -   ,1940,2,D4," 210,000 ",3/7/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,57, ,D4,"1171 OCEAN PARKWAY, 6E", ,11230,0,0,0, -   , -   ,1940,2,D4," 315,000 ",3/31/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,57, ,D4,"1171 OCEAN PARKWAY, 4C", ,11230,0,0,0, -   , -   ,1940,2,D4," 225,000 ",5/4/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,76, ,D4,"1119 OCEAN PARKWAY, 4G", ,11230,0,0,0, -   , -   ,1951,2,D4," 335,000 ",9/22/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,76, ,D4,"1119 OCEAN PARKWAY, 5E", ,11230,0,0,0, -   , -   ,1951,2,D4," 190,000 ",11/22/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,76, ,D4,"1119 OCEAN PARKWAY, 3M", ,11230,0,0,0, -   , -   ,1951,2,D4, -   ,3/23/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,76, ,D4,"1119 OCEAN PARKWAY, 3H", ,11230,0,0,0, -   , -   ,1951,2,D4," 422,000 ",5/4/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,76, ,D4,"1119 OCEAN PARKWAY, 4M", ,11230,0,0,0, -   , -   ,1951,2,D4," 222,500 ",6/6/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6532,76, ,D4,"1119 OCEAN PARKWAY, 5H", ,11230,0,0,0, -   , -   ,1951,2,D4," 225,000 ",7/7/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6540,27, ,D4,"1345 EAST 4TH STREET, 2B", ,11230,0,0,0, -   , -   ,1956,2,D4," 225,000 ",11/14/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6540,27, ,D4,"1350 EAST 5TH STREET, 2J", ,11230,0,0,0, -   , -   ,1956,2,D4," 240,000 ",12/29/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6540,27, ,D4,"1350 EAST 5TH STREET, 5J", ,11230,0,0,0, -   , -   ,1956,2,D4," 242,200 ",6/6/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6540,27, ,D4,"1350 EAST 5TH STREET, 3I", ,11230,0,0,0, -   , -   ,1956,2,D4," 250,000 ",6/13/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6541,27, ,D4,"1250 OCEAN PARKWAY, 4J", ,11230,0,0,0, -   , -   ,1956,2,D4," 210,000 ",11/1/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6541,27, ,D4,"1250 OCEAN PARKWAY, 4K", ,11230,0,0,0, -   , -   ,1956,2,D4," 304,000 ",12/13/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6541,27, ,D4,"1250 OCEAN PARKWAY, 5B", ,11230,0,0,0, -   , -   ,1956,2,D4," 377,500 ",1/10/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6541,27, ,D4,"1250 OCEAN PARKWAY, 3K-3L", ,11230,0,0,0, -   , -   ,1956,2,D4," 799,000 ",4/3/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6541,27, ,D4,"1250 OCEAN PARKWAY, 3P", ,11230,0,0,0, -   , -   ,1956,2,D4," 250,000 ",6/19/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6541,27, ,D4,"1250 OCEAN PARKWAY, 4L", ,11230,0,0,0, -   , -   ,1956,2,D4," 220,000 ",6/20/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6568,27, ,D4,"1350 OCEAN PARKWAY, 4K", ,11230,0,0,0, -   , -   ,1949,2,D4," 449,601 ",9/9/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6568,27, ,D4,"1350 OCEAN PARKWAY, 6-G", ,11230,0,0,0, -   , -   ,1949,2,D4," 225,000 ",6/14/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6568,33, ,D4,"1360 OCEAN PARKWAY, 6K", ,11230,0,0,0, -   , -   ,1964,2,D4," 310,000 ",9/7/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6568,33, ,D4,"1360 OCEAN PARKWAY, 4J", ,11230,0,0,0, -   , -   ,1964,2,D4, -   ,9/21/16
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6568,33, ,D4,"1360 OCEAN PARKWAY, 14E", ,11230,0,0,0, -   , -   ,1964,2,D4," 319,000 ",6/27/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6568,33, ,D4,"1360 OCEAN PARKWAY, 7B", ,11230,0,0,0, -   , -   ,1964,2,D4," 280,000 ",7/31/17
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6587,51, ,D4,"1500 OCEAN PARKWAY, 5H", ,11230,0,0,0, -   , -   ,1940,2,D4," 220,000 ",7/26/17
3,OCEAN PARKWAY-NORTH,12 CONDOS - WALKUP APARTMENTS              ,2,5398,1003, ,R2,734 EAST 5TH STREET,2R,11218,1,0,1, -   , -   ,2005,2,R2," 762,500 ",11/8/16
3,OCEAN PARKWAY-NORTH,12 CONDOS - WALKUP APARTMENTS              ,2,5398,1005, ,R2,734 EAST 5TH   STREET,3R,11218,1,0,1, -   , -   ,2005,2,R2," 795,000 ",10/24/16
3,OCEAN PARKWAY-NORTH,12 CONDOS - WALKUP APARTMENTS              ,2,6590,1006, ,R2,1489 EAST 8TH   STREET,B2,11230,1,0,1, -   , -   ,1926,2,R2," 405,000 ",11/8/16
3,OCEAN PARKWAY-NORTH,12 CONDOS - WALKUP APARTMENTS              ,2,6590,1007, ,R2,1489 EAST 8TH   STREET,B3,11230,1,0,1, -   , -   ,1926,2,R2," 415,000 ",7/20/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,5416,1008, ,R4,4111 18TH   AVENUE,4B,11218,1,0,1, -   , -   ,0,2,R4, -   ,4/6/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,5416,1011, ,R4,4111 18TH   AVENUE,6A,11218,1,0,1, -   , -   ,0,2,R4," 750,000 ",5/1/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,5424,1012, ,R4,215 PARKVILLE AVENUE,6B,11230,1,0,1, -   , -   ,2006,2,R4," 630,000 ",7/27/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6494,1058, ,R4,622 FOSTER AVENUE,7D,11230,1,0,1, -   , -   ,0,2,R4," 575,000 ",11/1/16
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6503,1013, ,R4,842 OCEAN PARKWAY,7A,11230,1,0,1, -   , -   ,2013,2,R4, -   ,2/2/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1021, ,R4,1189 OCEAN PARKWAY,2A,11230,1,0,1, -   , -   ,0,2,R4, -   ,3/15/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1021, ,R4,1189 OCEAN PARKWAY,2A,11230,1,0,1, -   , -   ,0,2,R4," 925,000 ",3/15/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1023, ,R4,1189 OCEAN PARKWAY,2C,11230,1,0,1, -   , -   ,0,2,R4," 925,000 ",3/15/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1024, ,R4,1189 OCEAN PARKWAY,3A,11230,1,0,1, -   , -   ,0,2,R4, -   ,7/18/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1025, ,R4,1189 OCEAN PARKWAY,3B,11230,1,0,1, -   , -   ,0,2,R4, -   ,7/18/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1029, ,R4,1189 OCEAN PARKWAY,5B,11230,1,0,1, -   , -   ,0,2,R4," 2,100,000 ",9/30/16
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1030, ,R4,1195 OCEAN PARKWAY,6A,11230,1,0,1, -   , -   ,0,2,R4," 899,000 ",5/10/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6532,1031, ,R4,1189 OCEAN PARKWAY,7A,11230,1,0,1, -   , -   ,0,2,R4, -   ,2/21/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6608,1037, ,R4,1620 EAST 2ND STREET,4-F,11230,1,0,1, -   , -   ,1939,2,R4," 425,000 ",9/15/16
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6608,1055, ,R4,1620 EAST 2ND STREET,6-B,11230,1,0,1, -   , -   ,1939,2,R4," 440,000 ",5/19/17
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6608,1064, ,R4,1620 EAST 2ND STREET,6-L,11230,1,0,1, -   , -   ,1939,2,R4," 390,000 ",6/26/17
3,OCEAN PARKWAY-NORTH,14 RENTALS - 4-10 UNIT                     ,2A,6538,53, ,S5,205 AVENUE M, ,11230,5,1,6," 2,075 "," 4,140 ",1931,2,S5," 1,300,000 ",5/8/17
3,OCEAN PARKWAY-NORTH,14 RENTALS - 4-10 UNIT                     ,2A,6565,11, ,S3,1396 EAST 3RD STREET, ,11230,3,1,4," 2,000 "," 3,120 ",1936,2,S3, -   ,2/21/17
3,OCEAN PARKWAY-NORTH,14 RENTALS - 4-10 UNIT                     ,2A,6572,66, ,S3,1359 EAST 9TH STREET, ,11230,3,1,4," 3,500 "," 5,359 ",1927,2,S3, -   ,7/7/17
3,OCEAN PARKWAY-NORTH,14 RENTALS - 4-10 UNIT                     ,2A,6572,66, ,S3,1359 EAST 9TH STREET, ,11230,3,1,4," 3,500 "," 5,359 ",1927,2,S3," 1,675,000 ",7/7/17
3,OCEAN PARKWAY-NORTH,14 RENTALS - 4-10 UNIT                     ,2B,6573,18, ,S5,1662 CONEY ISLAND AVENUE, ,11230,6,1,7," 2,000 "," 5,340 ",1921,2,S5, -   ,5/24/17
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1301, ,R1,820 EAST 3RD STREET,1L,11218,1,0,1, -   , -   ,2015,2,R1," 763,687 ",12/22/16
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1302, ,R1,820 EAST 3RD STREET,1R,11218,1,0,1, -   , -   ,2015,2,R1, -   ,2/9/17
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1302, ,R1,820 EAST 3RD STREET,1R,11218,1,0,1, -   , -   ,2015,2,R1," 840,056 ",2/2/17
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1303, ,R1,820 EAST 3RD   STREET,2L,11218,1,0,1, -   , -   ,2015,2,R1," 585,413 ",10/31/16
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1305, ,R1,820 EAST 3RD   STREET,3L,11218,1,0,1, -   , -   ,2015,2,R1," 636,406 ",11/8/16
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1306, ,R1,820 EAST 3RD STREET,3R,11218,1,0,1, -   , -   ,2015,2,R1," 661,862 ",11/10/16
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1307, ,R1,820 EAST 3RD STREET,4L,11218,1,0,1, -   , -   ,2015,2,R1," 500,000 ",12/7/16
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,5409,1308, ,R1,820 EAST 3RD STREET,4R,11218,1,0,1, -   , -   ,2015,2,R1," 505,986 ",12/6/16
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,5395,56, ,K2,109 AVENUE F, ,11218,0,2,2," 1,850 "," 2,701 ",1920,4,K2," 800,000 ",10/13/16
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,5403,28, ,K1,894-896 CONEY ISLAND AVE, ,11218,0,1,1," 6,840 ", 800 ,1933,4,K1, 10 ,11/1/16
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,5411,46, ,K1,4028 18TH   AVENUE, ,11218,0,1,1," 4,000 "," 3,800 ",1933,4,K1," 4,500,000 ",1/11/17
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,6498,52, ,K1,1148-1152 CONEY ISLAND AVENUE, ,11230,0,6,6," 5,000 "," 5,000 ",1931,4,K1, -   ,1/30/17
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,6583,66, ,K4,1685 MC DONALD AVENUE, ,11230,0,1,1," 2,240 "," 2,480 ",1931,4,K4, -   ,11/15/16
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,6583,69, ,K4,1677 MC DONALD AVENUE, ,11230,0,2,2," 2,100 "," 3,147 ",1931,4,K4, -   ,12/22/16
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,6583,70, ,K2,1673 MC DONALD AVENUE, ,11230,0,2,2," 1,356 "," 2,213 ",1931,4,K2, -   ,12/22/16
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,6583,169, ,K2,1675 MC DONALD AVENUE, ,11230,0,2,2," 2,100 "," 3,147 ",1931,4,K2, -   ,12/22/16
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,4,6634,8, ,K7,440 AVENUE P, ,11223,0,2,2," 4,000 "," 8,000 ",1936,4,K7," 3,200,000 ",4/28/17
3,OCEAN PARKWAY-NORTH,27 FACTORIES                               ,4,5422,10, ,F1,50 LAWRENCE AVENUE, ,11230,0,1,1," 10,033 "," 6,000 ",1933,4,F1, -   ,7/20/17
3,OCEAN PARKWAY-NORTH,29 COMMERCIAL GARAGES                      ,4,5393,25, ,G1,800 CONEY ISLAND AVENUE, ,11218,0,1,1," 5,420 "," 4,400 ",1930,4,G1," 1,900,000 ",5/18/17
3,OCEAN PARKWAY-NORTH,29 COMMERCIAL GARAGES                      ,4,5418,38, ,GW,928 CONEY ISLAND AVENUE, ,11230,0,1,1," 9,033 "," 1,710 ",1989,4,G2," 2,700,000 ",9/29/16
3,OCEAN PARKWAY-NORTH,30 WAREHOUSES                              ,4,5403,126, ,E1,890 CONEY ISLAND AVE, ,11218,0,1,1," 6,700 "," 3,900 ",1928,4,E1, 10 ,11/1/16
3,OCEAN PARKWAY-NORTH,30 WAREHOUSES                              ,4,6583,67, ,E1,1683 MC DONALD AVENUE, ,11230,0,1,1," 2,240 "," 2,480 ",1931,4,E1," 1,850,000 ",11/15/16
3,OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND                  ,4,6536,28, ,V1,1498-1536 CONEY ISLAND AVENUE, ,11230,0,0,0," 4,000 ", -   ,0,4,V1, -   ,8/24/17
3,OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND                  ,4,6536,34, ,V1,1526 CONEY ISLAND AVENUE, ,11230,0,0,0," 16,000 ", -   ,0,4,V1, -   ,8/24/17
3,OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND                  ,4,6536,40, ,V1,1528 CONEY ISLAND AVENUE, ,11230,0,0,0," 2,000 ", -   ,0,4,V1, -   ,8/24/17
3,OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND                  ,4,6536,41, ,V1,1532 CONEY ISLAND AVENUE, ,11230,0,0,0," 2,000 ", -   ,0,4,V1, -   ,8/24/17
3,OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND                  ,4,6536,42, ,V1,N/A CONEY ISLAND AVENUE, ,11230,0,0,0," 2,000 ", -   ,0,4,V1, -   ,8/24/17
3,OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND                  ,4,6536,43, ,V1,N/A CONEY ISLAND AVENUE, ,11230,0,0,0," 2,000 ", -   ,0,4,V1, -   ,8/24/17
3,OCEAN PARKWAY-NORTH,32 HOSPITAL AND HEALTH FACILITIES          ,4,6536,30, ,I9,1504 CONEY ISLAND AVENUE, ,11230,0,11,11," 12,000 "," 145,983 ",0,4,I9, -   ,8/24/17
3,OCEAN PARKWAY-NORTH,33 EDUCATIONAL FACILITIES                  ,4,6564,1, ,W2,120 AVENUE M, ,11230,0,1,1," 22,400 "," 44,800 ",1959,4,W2," 10,000,000 ",6/6/17
3,OCEAN PARKWAY-NORTH,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,4,6509,50, ,P9,895 OCEAN PARKWAY, ,11230,0,1,1," 10,500 "," 4,030 ",1920,4,P9," 4,400,000 ",2/14/17
3,OCEAN PARKWAY-NORTH,41 TAX CLASS 4 - OTHER                     ,4,5418,39, ,Z9,385 WEBSTER AVENUE, ,11230,0,0,0," 4,583 ", -   ,1933,4,Z9, -   ,9/29/16
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,4,5398,1009, ,RP,734 EAST 5TH   STREET,P1,11218,0,0,1, -   , -   ,2005,4,RP, -   ,10/24/16
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,4,5419,1112, ,RP,67 LAWRENCE AVENUE,P3,11230,0,0,1, -   , -   ,2012,4,RP," 25,000 ",6/12/17
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,4,6494,1008, ,RG,622 FOSTER AVENUE,P8,11230,0,0,1, -   , -   ,0,4,RG, -   ,11/1/16
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,4,6532,1003, ,RG,1189 OCEAN PARKWAY,P3,11230,0,0,1, -   , -   ,0,4,RG, -   ,3/15/17
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,4,6532,1003, ,RG,1189 OCEAN PARKWAY,P3,11230,0,0,1, -   , -   ,0,4,RG, -   ,3/15/17
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,4,6532,1011, ,RG,1189 OCEAN PARKWAY,P11,11230,0,0,1, -   , -   ,0,4,RG, -   ,9/30/16
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,4,6532,1012, ,RG,1189 OCEAN PARKWAY,P12,11230,0,0,1, -   , -   ,0,4,RG, -   ,9/30/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6665,79, ,A1,1773 EAST 8TH   STREET, ,11223,1,0,1," 3,200 "," 1,798 ",1920,1,A1, -   ,3/3/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6665,79, ,A1,1773 EAST 8TH   STREET, ,11223,1,0,1," 3,200 "," 1,798 ",1920,1,A1, -   ,2/17/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6665,79, ,A1,1773 EAST 8TH   STREET, ,11223,1,0,1," 3,200 "," 1,798 ",1920,1,A1, -   ,12/23/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6666,146, ,A1,1009 AVENUE R, ,11223,1,0,1," 3,108 "," 1,730 ",1925,1,A1," 2,300,000 ",12/15/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6681,263, ,A1,1960 EAST 4TH   STREET, ,11223,1,0,1," 4,000 "," 2,812 ",1920,1,A1," 999,500 ",7/13/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6681,355, ,A3,451 AVENUE S, ,11223,1,0,1," 6,000 "," 2,914 ",1920,1,A3, -   ,10/31/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6681,379, ,A1,1911 EAST 4TH STREET, ,11223,1,0,1," 4,000 "," 2,967 ",1992,1,A1, -   ,6/14/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6681,383, ,A1,1899 EAST 4TH   STREET, ,11223,1,0,1," 4,000 "," 1,958 ",1920,1,A1, -   ,3/20/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6682,20, ,A1,1896 EAST 7, ,11223,1,0,1," 2,940 "," 1,536 ",1920,1,A1," 2,200,000 ",4/3/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6682,39, ,A1,1940 EAST 7TH   STREET, ,11223,1,0,1," 4,960 "," 4,072 ",1905,1,A1, -   ,2/28/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6683,29, ,A1,1850 EAST 8TH STREET, ,11223,1,0,1," 3,495 "," 1,692 ",1925,1,A1," 1,650,000 ",4/4/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6685,128, ,A9,933 FIRST COURT, ,11223,1,0,1," 2,070 "," 1,364 ",1925,1,A9, -   ,9/15/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6685,132, ,A9,921 FIRST COURT, ,11223,1,0,1," 2,070 "," 1,364 ",1925,1,A9," 1,225,000 ",6/22/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6685,134, ,A9,917 1ST COURT, ,11223,1,0,1," 2,070 "," 1,364 ",1925,1,A9," 995,000 ",11/2/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6685,134, ,A9,917 FIRST COURT, ,11223,1,0,1," 2,070 "," 1,364 ",1925,1,A9," 800,000 ",9/1/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7104,328, ,A5,13 SLOAN PLACE, ,11223,1,0,1," 1,756 ", 992 ,1950,1,A5, -   ,2/1/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7104,332, ,A5,5 SLOAN PLACE, ,11223,1,0,1," 3,475 ", 992 ,1950,1,A5," 704,000 ",12/5/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7104,339, ,A5,336A AVENUE T, ,11223,1,0,1," 1,720 ", 992 ,1950,1,A5," 686,400 ",1/24/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7104,352, ,A1,2014 WEST STREET, ,11223,1,0,1," 3,400 "," 1,296 ",1925,1,A1, -   ,5/12/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7104,530, ,A1,2029 EAST 1ST STREET, ,11223,1,0,1," 2,450 "," 1,238 ",1925,1,A1," 1,350,000 ",3/31/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7105,63, ,A1,424 AVE T, ,11223,1,0,1," 4,000 "," 2,777 ",1930,1,A1, -   ,6/5/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7105,79, ,A1,2108 EAST 3RD   STREET, ,11223,1,0,1," 2,400 "," 1,504 ",1925,1,A1," 950,000 ",1/3/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7105,80, ,A1,2110 EAST 3RD   STREET, ,11223,1,0,1," 2,400 "," 1,312 ",1925,1,A1," 1,700,000 ",9/27/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7105,85, ,A1,2122 EAST 3RD   STREET, ,11223,1,0,1," 2,708 "," 1,616 ",1925,1,A1," 2,750,000 ",2/3/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7105,162, ,A1,2012 EAST 3RD   STREET, ,11223,1,0,1," 4,000 "," 2,188 ",1925,1,A1," 5,200,000 ",2/22/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7106,62, ,A1,2093 EAST 3RD   STREET, ,11223,1,0,1," 3,000 "," 1,292 ",1925,1,A1, -   ,6/30/17
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7106,134, ,A1,2019 EAST 3RD   STREET, ,11223,1,0,1," 4,000 "," 2,260 ",1925,1,A1," 4,330,000 ",12/2/16
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,7106,148, ,A1,1985 EAST 3RD STREET, ,11223,1,0,1," 4,000 "," 2,358 ",1925,1,A1," 681,000 ",10/6/16
